,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
14265,47,5,274200,12,7,1,13,1,1,0,7298,0,40,28, >50K
14266,65,5,150095,4,13,1,8,1,1,0,0,0,40,28, >50K
14267,23,5,192978,15,9,1,9,1,1,0,0,0,40,28, <=50K
14268,28,5,68021,1,10,0,5,3,1,1,0,0,30,28, <=50K
14269,34,1,28568,15,9,5,8,3,1,0,0,0,60,28, >50K
14270,20,5,115057,1,10,0,5,3,1,0,0,0,40,28, <=50K
14271,28,5,139568,12,7,0,2,3,1,0,0,0,40,28, <=50K
14272,52,0,138497,4,13,1,8,1,1,0,0,0,60,28, <=50K
14273,40,4,182460,11,14,1,14,2,3,1,0,0,38,4, >50K
14274,22,5,253310,4,13,0,8,5,1,1,0,0,7,28, <=50K
14275,29,0,130856,15,9,1,8,1,1,0,0,0,45,28, <=50K
14276,31,1,389765,0,4,1,14,1,1,0,0,0,60,28, <=50K
14277,42,8,52781,11,14,1,14,1,1,0,0,1902,40,28, >50K
14278,38,5,146178,15,9,0,13,0,4,1,0,0,40,28, <=50K
14279,22,5,231053,12,7,1,3,1,1,0,0,0,70,28, >50K
14280,21,3,145964,1,10,0,10,5,1,0,0,0,40,28, <=50K
14281,43,5,483450,5,5,1,8,1,1,0,0,0,40,27, <=50K
14282,43,0,198316,4,13,1,8,1,1,0,0,0,50,28, >50K
14283,33,5,160614,1,10,1,8,1,1,0,0,0,50,28, <=50K
14284,17,0,325171,13,6,0,5,5,4,0,0,0,35,28, <=50K
14285,54,1,172898,10,15,1,14,1,1,0,5178,0,50,28, >50K
14286,45,5,186473,15,9,5,2,0,1,1,0,0,40,28, <=50K
14287,55,6,286967,13,6,1,13,1,1,0,0,0,45,28, <=50K
14288,51,1,111939,15,9,1,11,1,1,0,0,0,35,28, >50K
14289,65,8,325089,13,6,5,13,0,1,0,0,0,40,28, <=50K
14290,21,5,143582,4,13,0,14,5,3,1,0,0,45,28, <=50K
14291,40,5,308027,15,9,4,5,0,4,1,0,0,40,28, <=50K
14292,58,5,105060,1,10,0,2,3,4,1,0,0,37,28, <=50K
14293,53,8,39643,15,9,4,8,3,1,1,0,0,58,28, <=50K
14294,39,5,186191,11,14,1,14,1,1,0,0,1848,50,28, >50K
14295,56,6,267763,15,9,1,5,1,1,0,0,0,40,28, <=50K
14296,37,5,124293,1,10,1,2,1,1,0,0,0,50,28, <=50K
14297,44,5,36271,4,13,1,13,1,1,0,0,0,40,28, <=50K
14298,49,5,143459,5,5,2,9,5,1,0,0,0,38,28, <=50K
14299,36,5,186376,1,10,1,3,1,3,0,0,0,50,28, >50K
14300,59,0,52822,4,13,1,13,1,1,0,0,0,60,28, <=50K
14301,33,5,104509,15,9,5,2,5,1,1,0,0,40,28, <=50K
14302,36,5,184456,10,15,0,8,3,1,0,27828,0,50,28, >50K
14303,26,5,192302,1,10,1,8,2,1,1,0,0,25,28, <=50K
14304,22,5,156822,13,6,0,0,3,1,1,0,1762,25,28, <=50K
14305,25,5,214413,11,14,0,2,5,1,0,0,0,40,28, <=50K
14306,28,5,108574,1,10,1,2,2,1,1,0,0,15,28, <=50K
14307,41,5,223934,2,12,5,2,0,1,1,0,0,38,28, <=50K
14308,45,5,200559,6,11,1,12,1,1,0,0,0,70,28, <=50K
14309,43,5,137722,15,9,1,9,1,1,0,0,0,40,28, <=50K
14310,30,5,261677,5,5,0,9,0,4,0,0,0,40,28, <=50K
14311,33,5,136331,15,9,3,13,0,1,0,0,0,50,28, <=50K
14312,34,5,329993,1,10,1,2,1,1,0,0,0,40,28, <=50K
14313,21,5,91819,6,11,0,5,3,1,0,0,0,30,28, <=50K
14314,31,5,201122,4,13,1,0,1,1,0,0,1902,45,28, >50K
14315,48,5,315423,3,3,1,11,1,1,0,0,0,40,28, <=50K
14316,22,5,103277,1,10,0,2,5,1,1,0,0,20,28, <=50K
14317,47,5,236805,1,10,5,0,0,1,1,0,0,60,28, <=50K
14318,27,5,74883,4,13,0,7,3,3,1,0,0,40,38, <=50K
14319,18,5,115443,12,7,0,9,3,1,0,0,0,25,28, <=50K
14320,43,5,150528,11,14,1,14,1,1,0,0,0,40,28, >50K
14321,36,5,43701,1,10,4,0,3,1,1,0,0,20,28, <=50K
14322,37,8,419053,15,9,5,13,3,1,0,0,0,40,28, <=50K
14323,24,5,183594,6,11,0,13,5,1,0,0,0,20,28, <=50K
14324,24,5,390348,15,9,0,11,3,1,0,0,0,40,28, <=50K
14325,38,5,36989,4,13,1,5,1,1,0,3908,0,70,28, <=50K
14326,48,5,247895,4,13,1,8,1,4,0,0,0,40,28, >50K
14327,75,5,191446,8,2,1,5,4,4,1,0,0,16,28, <=50K
14328,43,1,33521,4,13,5,14,3,1,0,0,0,70,28, >50K
14329,64,5,46087,4,13,5,8,3,1,1,0,0,50,28, <=50K
14330,67,3,129188,7,16,1,10,1,1,0,20051,0,5,28, >50K
14331,36,5,356824,15,9,5,0,3,1,1,0,0,40,28, <=50K
14332,53,5,158746,1,10,1,7,1,1,0,0,0,40,28, <=50K
14333,22,5,153323,1,10,0,14,3,4,0,0,0,20,28, <=50K
14334,73,1,130391,15,9,0,5,3,1,1,0,0,36,28, <=50K
14335,46,5,173613,15,9,5,2,3,1,1,0,0,40,28, <=50K
14336,45,5,362883,15,9,1,13,1,1,0,5013,0,40,28, <=50K
14337,43,5,182757,15,9,1,13,1,1,0,0,0,40,28, >50K
14338,20,5,50397,15,9,0,2,5,4,0,0,0,20,28, <=50K
14339,43,8,101709,1,10,5,9,3,3,0,0,0,40,28, <=50K
14340,21,5,202570,9,8,0,2,4,4,0,0,0,48,36, <=50K
14341,40,5,145649,15,9,2,0,0,4,1,0,0,25,28, <=50K
14342,36,5,136343,4,13,1,14,1,1,0,0,0,40,28, >50K
14343,64,0,142166,4,13,5,0,3,1,0,0,0,45,28, <=50K
14344,19,3,242001,1,10,0,10,5,1,1,0,0,40,28, <=50K
14345,46,5,127089,1,10,1,14,1,1,0,5178,0,38,28, >50K
14346,46,6,124071,11,14,5,8,0,1,1,0,0,65,28, >50K
14347,41,6,190368,4,13,0,14,3,1,1,0,0,70,28, <=50K
14348,29,3,19793,1,10,5,10,0,1,1,0,0,8,28, <=50K
14349,28,5,67661,1,10,0,2,4,1,1,0,0,40,28, <=50K
14350,23,5,62278,1,10,1,0,1,1,0,0,0,45,28, <=50K
14351,30,8,295010,4,13,0,1,3,1,1,0,0,60,28, >50K
14352,44,5,203897,4,13,3,2,3,1,1,0,0,40,1, <=50K
14353,27,5,265314,15,9,1,11,1,1,0,0,0,45,28, >50K
14354,25,5,159603,15,9,0,5,0,1,1,0,0,34,28, <=50K
14355,29,5,134331,13,6,1,13,1,1,0,0,0,40,28, <=50K
14356,54,5,123011,15,9,1,3,1,1,0,0,0,40,40, >50K
14357,27,5,274964,4,13,0,12,3,1,0,0,0,65,28, <=50K
14358,34,5,66309,15,9,1,13,1,1,0,0,0,35,28, <=50K
14359,38,5,73471,1,10,1,0,1,1,0,0,0,50,28, <=50K
14360,24,3,26671,15,9,0,10,4,0,1,0,0,40,28, <=50K
14361,56,5,357118,11,14,1,14,2,1,1,0,0,40,28, >50K
14362,35,0,184655,15,9,1,0,1,1,0,0,0,62,28, <=50K
14363,23,3,55492,6,11,0,10,3,0,1,0,0,30,28, <=50K
14364,23,5,175266,1,10,0,13,3,1,0,0,0,40,28, <=50K
14365,19,5,188008,1,10,0,0,5,4,1,0,0,20,28, <=50K
14366,42,5,87284,10,15,1,14,1,1,0,7298,0,35,28, >50K
14367,46,5,330087,4,13,1,8,1,1,0,15024,0,45,28, >50K
14368,48,0,56975,15,9,5,0,0,3,1,0,0,84,36, <=50K
14369,27,5,150025,15,9,0,0,3,1,0,0,0,40,21, <=50K
14370,22,3,189203,2,12,0,10,4,1,0,0,0,15,28, <=50K
14371,49,0,330874,1,10,1,0,1,1,0,0,0,70,28, >50K
14372,23,5,136824,1,10,0,5,5,1,0,0,0,20,28, <=50K
14373,24,5,201179,15,9,0,5,5,1,0,0,0,40,28, <=50K
14374,34,5,324654,15,9,0,3,5,3,0,0,0,40,4, <=50K
14375,25,8,366207,15,9,0,11,5,1,0,0,0,40,28, <=50K
14376,33,1,103860,1,10,1,13,1,1,0,0,0,50,28, <=50K
14377,22,5,106700,2,12,0,2,5,1,1,0,0,27,28, <=50K
14378,54,6,163557,15,9,0,2,3,1,1,0,0,30,28, <=50K
14379,39,0,286261,11,14,0,14,3,1,1,0,0,40,28, <=50K
14380,25,5,123083,4,13,0,14,3,1,1,0,0,40,28, <=50K
14381,75,0,125197,15,9,1,2,1,1,0,0,0,26,28, <=50K
14382,28,1,278073,15,9,0,3,4,4,0,0,0,30,28, <=50K
14383,50,5,133963,4,13,5,0,3,1,1,0,0,50,28, <=50K
14384,62,1,71467,4,13,1,13,1,1,0,0,0,55,28, >50K
14385,40,5,76487,15,9,1,3,1,1,0,0,0,40,28, <=50K
14386,58,6,215245,4,13,0,14,3,1,1,0,0,37,28, <=50K
14387,24,8,127185,2,12,1,8,2,1,1,0,0,40,28, <=50K
14388,21,5,179720,15,9,0,5,4,1,1,0,0,30,28, <=50K
14389,40,5,88909,4,13,1,8,1,1,0,15024,0,50,28, >50K
14390,45,5,341995,6,11,1,14,1,1,0,0,1902,42,28, >50K
14391,48,5,173938,15,9,1,8,1,1,0,0,0,60,28, <=50K
14392,34,5,344275,15,9,0,11,3,1,0,0,0,70,28, <=50K
14393,23,5,150463,15,9,0,6,0,2,1,0,0,40,3, <=50K
14394,43,6,209544,11,14,0,8,3,1,1,10520,0,50,28, >50K
14395,42,6,201723,1,10,0,13,3,1,0,0,0,40,28, <=50K
14396,39,1,343476,4,13,1,14,1,1,0,15024,0,50,7, >50K
14397,52,0,77392,15,9,1,12,1,1,0,0,0,60,28, <=50K
14398,21,3,171156,1,10,0,10,3,1,1,0,0,35,28, <=50K
14399,56,1,357118,4,13,0,8,3,1,1,0,0,60,28, <=50K
14400,48,8,167749,15,9,1,2,2,1,1,0,0,40,28, >50K
14401,37,1,352882,15,9,5,8,3,3,1,0,0,70,30, >50K
14402,25,5,51201,15,9,1,13,1,1,0,0,0,35,28, <=50K
14403,40,5,365986,4,13,1,9,5,1,0,0,0,40,28, >50K
14404,34,5,400416,12,7,0,3,5,4,0,0,0,45,28, <=50K
14405,52,5,31533,15,9,5,5,3,1,0,0,0,40,28, <=50K
14406,41,5,106900,4,13,1,7,1,1,0,0,1902,42,28, >50K
14407,36,6,192337,15,9,0,5,3,1,0,0,0,40,28, <=50K
14408,21,5,118712,6,11,0,13,5,1,0,0,1504,40,28, <=50K
14409,28,5,301654,4,13,0,14,3,1,1,0,0,40,28, <=50K
14410,31,1,145162,4,13,1,8,1,1,0,0,0,60,36, >50K
14411,20,5,88126,1,10,0,2,5,1,0,0,0,9,22, <=50K
14412,68,5,165017,15,9,1,14,1,1,0,0,0,40,35, >50K
14413,35,5,238342,15,9,1,11,1,1,0,0,0,40,28, <=50K
14414,32,5,857532,15,9,0,3,5,4,0,0,0,40,28, <=50K
14415,64,5,134378,11,14,1,8,1,1,0,0,0,50,28, >50K
14416,17,5,260797,13,6,0,9,5,1,1,0,0,23,28, <=50K
14417,25,5,138765,4,13,0,14,3,1,0,0,0,20,28, <=50K
14418,74,3,256674,15,9,4,10,3,1,1,0,0,25,28, <=50K
14419,31,5,247444,6,11,1,3,1,1,0,0,0,40,6, <=50K
14420,51,4,454063,7,16,1,8,1,1,0,7298,0,40,28, >50K
14421,67,5,180539,15,9,1,0,1,1,0,0,0,10,28, <=50K
14422,42,5,397346,15,9,0,13,3,1,0,3325,0,40,28, <=50K
14423,29,5,107160,15,9,0,5,3,1,0,0,0,40,28, <=50K
14424,31,5,262024,15,9,1,3,1,4,0,0,0,40,28, <=50K
14425,21,5,131230,15,9,1,13,1,1,0,0,0,37,28, <=50K
14426,67,5,274451,13,6,1,11,1,1,0,0,0,16,28, <=50K
14427,41,4,365986,15,9,5,1,3,1,0,0,0,40,28, >50K
14428,27,5,204515,4,13,0,7,3,1,1,0,0,36,28, <=50K
14429,51,5,99316,9,8,5,11,0,1,0,0,0,50,28, <=50K
14430,21,3,206681,12,7,1,10,2,1,1,0,0,40,28, <=50K
14431,28,5,268726,15,9,1,13,1,1,0,0,0,46,28, <=50K
14432,21,5,275395,1,10,0,13,5,1,0,0,0,40,28, <=50K
14433,28,5,383322,6,11,1,3,1,1,0,0,0,40,28, >50K
14434,29,5,126822,15,9,1,5,1,1,0,0,0,35,28, <=50K
14435,39,0,168355,15,9,1,8,1,1,0,0,0,70,28, <=50K
14436,21,5,162667,4,13,0,2,3,1,0,0,0,40,6, <=50K
14437,43,5,373403,6,11,1,13,1,1,0,0,0,40,28, <=50K
14438,44,1,274562,15,9,0,13,3,1,0,14344,0,40,28, >50K
14439,28,5,249362,12,7,1,11,1,1,0,0,0,50,28, <=50K
14440,31,5,111567,5,5,0,0,3,1,0,0,0,43,28, >50K
14441,18,3,216508,15,9,0,10,5,1,0,0,0,30,28, <=50K
14442,27,5,145784,1,10,1,2,2,0,1,0,0,45,28, <=50K
14443,34,4,209317,1,10,1,1,1,1,0,0,0,40,28, <=50K
14444,25,5,259505,15,9,0,7,3,1,0,0,0,40,28, <=50K
14445,34,5,345360,4,13,1,7,1,1,0,0,0,40,22, <=50K
14446,43,6,198096,15,9,1,13,1,1,0,7688,0,40,28, >50K
14447,40,0,33126,11,14,1,13,1,1,0,0,0,50,28, <=50K
14448,21,5,206354,15,9,0,5,0,4,1,0,0,35,28, <=50K
14449,25,5,1484705,1,10,5,8,0,1,1,0,0,25,28, <=50K
14450,21,5,26410,15,9,0,2,3,1,1,0,0,40,28, <=50K
14451,19,1,220901,1,10,0,11,5,1,0,0,0,30,28, <=50K
14452,49,0,44671,2,12,1,13,1,1,0,0,0,40,28, >50K
14453,20,5,38620,1,10,0,5,5,1,0,0,0,20,28, <=50K
14454,36,5,89040,12,7,1,11,1,1,0,0,0,47,28, <=50K
14455,32,5,370160,1,10,2,8,0,4,1,0,0,40,28, <=50K
14456,23,5,208946,1,10,0,2,5,1,0,0,0,32,28, <=50K
14457,21,5,131230,1,10,0,0,5,1,0,0,0,10,28, <=50K
14458,25,5,60358,4,13,0,8,5,1,0,0,0,40,28, <=50K
14459,26,5,350853,3,3,0,11,3,1,0,0,0,40,36, <=50K
14460,24,5,209782,4,13,0,0,5,1,1,0,0,40,28, <=50K
14461,22,5,351952,1,10,0,14,0,1,1,0,0,20,28, <=50K
14462,26,5,142081,15,9,1,5,2,1,1,0,0,40,27, <=50K
14463,22,5,164775,5,5,0,3,0,1,0,0,0,40,3, <=50K
14464,41,6,47858,4,13,1,1,1,1,0,0,0,40,28, >50K
14465,18,5,404085,15,9,1,2,2,1,1,0,0,40,28, <=50K
14466,24,5,218678,4,13,0,0,5,1,0,0,0,40,28, <=50K
14467,38,5,184655,15,9,1,13,1,1,0,0,1740,48,28, <=50K
14468,36,5,321760,4,13,0,2,3,1,1,0,0,17,28, <=50K
14469,45,6,185399,11,14,5,14,5,1,1,0,0,55,28, <=50K
14470,38,6,409200,1,10,1,7,1,1,0,0,0,40,28, >50K
14471,38,5,40077,15,9,1,13,1,1,0,0,0,50,28, >50K
14472,34,1,31740,15,9,0,12,3,1,0,0,0,40,28, <=50K
14473,53,6,233722,2,12,0,2,3,4,0,0,0,40,28, <=50K
14474,32,5,192039,6,11,1,14,2,1,1,0,0,40,28, >50K
14475,17,5,222618,12,7,0,0,5,4,1,0,0,30,28, <=50K
14476,45,4,213646,4,13,1,8,1,1,0,7298,0,40,28, >50K
14477,31,6,194141,15,9,1,1,1,1,0,0,0,48,28, <=50K
14478,47,4,80282,7,16,1,14,1,1,0,0,0,45,28, <=50K
14479,27,5,166350,15,9,0,0,3,1,0,0,0,50,28, <=50K
14480,61,8,60641,1,10,1,2,2,1,1,0,0,30,28, <=50K
14481,33,5,124827,15,9,1,11,1,1,0,0,0,40,28, <=50K
14482,67,5,105438,15,9,2,3,4,1,1,0,0,40,28, <=50K
14483,38,5,85244,4,13,2,13,3,1,0,0,0,40,28, <=50K
14484,25,5,120535,15,9,5,0,0,1,1,0,0,40,28, <=50K
14485,33,6,269604,3,3,0,5,0,2,1,0,0,40,29, <=50K
14486,27,5,247711,15,9,1,2,2,1,1,0,0,40,28, <=50K
14487,45,5,380922,15,9,1,13,1,1,0,0,0,60,28, >50K
14488,24,5,281221,4,13,0,2,4,3,1,0,0,40,5, <=50K
14489,23,5,269687,6,11,0,7,3,1,0,0,0,40,28, <=50K
14490,48,5,181758,1,10,5,2,0,1,1,0,0,40,28, <=50K
14491,61,8,136787,1,10,1,2,1,1,0,0,0,40,28, >50K
14492,22,5,107882,15,9,0,14,5,1,1,0,0,20,28, <=50K
14493,34,5,172579,6,11,5,7,0,1,1,0,0,40,28, <=50K
14494,32,5,29933,15,9,1,3,1,1,0,5178,0,40,28, >50K
14495,35,8,38905,1,10,5,2,3,1,1,0,0,50,28, <=50K
14496,36,5,168826,13,6,0,13,3,1,0,0,0,40,28, <=50K
14497,24,5,424034,15,9,0,8,0,1,0,0,0,40,28, <=50K
14498,60,5,117509,5,5,1,13,1,1,0,0,0,40,28, <=50K
14499,28,3,196971,4,13,0,10,3,1,1,0,0,43,28, <=50K
14500,64,5,69525,15,9,5,13,0,1,0,0,0,20,28, <=50K
14501,22,5,374116,15,9,0,0,0,1,1,0,0,35,28, <=50K
14502,27,5,283913,3,3,0,6,3,1,1,0,0,65,22, <=50K
14503,36,4,147258,1,10,5,11,3,1,0,0,0,60,28, <=50K
14504,27,5,139903,15,9,0,0,0,4,1,0,0,30,28, <=50K
14505,52,5,112959,1,10,4,0,3,1,1,0,0,40,28, <=50K
14506,57,1,264148,15,9,1,12,1,1,0,0,0,45,28, <=50K
14507,23,5,256211,1,10,0,2,3,3,0,0,0,24,18, <=50K
14508,29,1,142519,15,9,1,3,1,1,0,0,0,40,28, <=50K
14509,34,5,281852,15,9,0,11,3,4,0,0,0,80,28, <=50K
14510,38,5,380543,15,9,0,5,0,4,1,0,0,30,28, <=50K
14511,50,1,204402,15,9,1,12,1,1,0,0,0,84,28, >50K
14512,50,5,192203,12,7,1,11,1,1,0,0,0,40,28, <=50K
14513,51,1,199005,4,13,1,8,2,1,1,0,0,40,28, >50K
14514,17,0,61838,13,6,0,13,5,1,0,0,0,40,28, <=50K
14515,25,5,210095,12,7,3,9,3,1,1,0,0,40,27, <=50K
14516,19,5,187352,15,9,1,13,1,1,0,0,0,40,28, <=50K
14517,43,1,32451,15,9,1,13,1,1,0,0,0,40,28, <=50K
14518,59,5,140569,1,10,2,0,3,1,0,14084,0,60,28, >50K
14519,39,5,87556,11,14,0,14,3,1,0,6849,0,40,28, <=50K
14520,18,5,79443,5,5,0,3,5,1,0,0,0,40,27, <=50K
14521,27,5,212622,11,14,0,8,5,1,1,0,0,40,28, <=50K
14522,39,5,32650,6,11,0,12,3,1,0,0,0,60,28, <=50K
14523,44,5,125461,4,13,1,0,1,1,0,0,0,40,28, >50K
14524,19,5,219867,15,9,0,2,4,1,1,0,0,35,28, <=50K
14525,32,6,206609,15,9,0,5,5,1,0,0,0,40,28, <=50K
14526,48,5,101299,15,9,1,13,1,1,0,0,0,40,28, >50K
14527,46,5,29437,2,12,1,0,1,1,0,0,0,50,28, <=50K
14528,65,5,87164,12,7,4,0,4,1,1,0,0,20,28, <=50K
14529,57,0,146103,4,13,1,14,1,1,0,0,0,45,28, >50K
14530,48,5,169324,15,9,0,5,0,4,1,0,0,32,15, <=50K
14531,46,5,138370,0,4,1,5,1,3,0,0,1651,40,4, <=50K
14532,27,5,29523,13,6,1,9,1,1,0,0,0,40,28, <=50K
14533,29,6,383745,1,10,1,1,1,1,0,0,1485,40,28, >50K
14534,21,3,247075,15,9,0,10,0,4,1,0,0,25,28, <=50K
14535,20,3,200967,1,10,0,10,5,1,1,0,0,12,28, <=50K
14536,51,3,175985,15,9,1,10,1,1,0,0,0,40,28, <=50K
14537,35,0,189404,1,10,1,0,1,1,0,0,1740,40,28, <=50K
14538,29,1,267661,15,9,1,12,1,1,0,0,0,70,28, <=50K
14539,30,6,182926,1,10,1,1,1,1,0,15024,0,40,28, >50K
14540,65,5,243858,15,9,4,5,3,1,1,0,0,15,28, <=50K
14541,20,3,43587,15,9,3,10,3,1,1,0,0,35,28, <=50K
14542,47,8,31339,1,10,1,2,1,1,0,0,0,40,28, <=50K
14543,41,5,204682,15,9,5,13,0,1,0,2174,0,40,7, <=50K
14544,17,5,73145,5,5,0,13,5,1,1,0,0,16,28, <=50K
14545,38,6,218184,3,3,1,9,4,1,0,0,0,40,27, <=50K
14546,38,6,223237,11,14,1,14,1,1,0,0,0,40,28, >50K
14547,39,1,93319,15,9,0,0,4,1,1,0,0,4,28, <=50K
14548,24,3,212300,15,9,2,10,3,1,1,0,0,38,28, <=50K
14549,52,5,187356,13,6,1,3,1,1,0,0,0,41,28, <=50K
14550,46,1,220832,1,10,1,8,1,1,0,0,0,58,28, >50K
14551,22,5,211361,4,13,0,8,3,1,1,0,0,30,28, <=50K
14552,56,5,134195,11,14,0,0,3,1,0,0,0,50,28, <=50K
14553,37,1,218249,12,7,5,14,0,4,1,0,0,30,28, <=50K
14554,59,5,70720,4,13,5,0,3,1,0,0,0,55,28, >50K
14555,19,1,342384,12,7,1,13,5,1,0,0,2129,55,28, <=50K
14556,31,5,237317,5,5,0,13,3,2,0,0,0,45,28, <=50K
14557,22,5,359759,1,10,0,0,3,3,0,0,0,20,38, <=50K
14558,48,1,181758,7,16,0,14,0,1,1,0,0,60,28, >50K
14559,63,0,267101,4,13,1,8,1,1,0,0,0,60,28, <=50K
14560,33,5,222221,15,9,1,8,1,1,0,7298,0,45,28, >50K
14561,53,5,55139,15,9,0,12,3,1,0,0,0,10,28, <=50K
14562,38,5,220237,6,11,1,13,1,1,0,0,0,40,36, >50K
14563,39,5,101073,2,12,1,0,1,1,0,0,0,24,28, <=50K
14564,59,5,69884,10,15,3,14,0,1,0,0,0,50,28, <=50K
14565,45,5,201127,15,9,1,3,1,1,0,0,0,40,28, <=50K
14566,39,5,164733,1,10,5,2,3,1,1,0,0,45,28, <=50K
14567,60,4,129447,15,9,4,2,3,1,1,0,0,35,28, <=50K
14568,38,5,32837,4,13,5,14,0,1,1,0,0,56,28, <=50K
14569,31,5,200117,15,9,5,2,3,1,0,0,0,40,28, <=50K
14570,61,1,219183,4,13,1,14,1,1,0,0,0,50,28, >50K
14571,66,3,188842,4,13,1,10,1,1,0,0,0,24,28, <=50K
14572,26,5,272669,4,13,0,0,3,3,0,0,0,20,30, <=50K
14573,60,0,336188,10,15,1,14,1,1,0,0,2415,80,28, >50K
14574,68,3,191288,0,4,4,10,3,1,1,0,0,15,28, <=50K
14575,32,5,176185,1,10,5,8,4,1,0,0,0,60,28, <=50K
14576,25,6,197728,4,13,0,8,3,1,1,0,0,20,28, <=50K
14577,43,6,144778,15,9,1,8,1,1,0,0,0,40,36, <=50K
14578,26,3,133373,4,13,0,10,5,1,0,0,0,44,28, <=50K
14579,55,5,197399,11,14,1,8,1,1,0,99999,0,55,28, >50K
14580,66,5,86010,13,6,4,11,3,1,1,0,0,11,28, <=50K
14581,31,5,228873,15,9,1,13,1,1,0,0,0,40,28, <=50K
14582,35,5,187415,3,3,1,3,1,3,0,0,0,50,36, <=50K
14583,58,0,112945,10,15,0,14,3,1,0,27828,0,40,28, >50K
14584,56,5,98361,11,14,1,14,1,1,0,0,0,40,36, >50K
14585,22,5,129172,1,10,0,5,5,1,0,0,0,16,28, <=50K
14586,46,6,316205,4,13,1,8,1,4,0,0,0,40,28, >50K
14587,33,5,226629,1,10,1,5,2,1,1,0,0,35,28, <=50K
14588,26,4,180886,11,14,1,14,1,1,0,0,0,30,28, <=50K
14589,42,1,69333,4,13,1,12,1,1,0,0,0,50,28, <=50K
14590,45,5,213620,15,9,0,5,5,1,1,0,0,40,28, <=50K
14591,43,5,197397,1,10,1,14,2,2,1,0,0,6,21, <=50K
14592,19,5,223648,12,7,0,0,5,1,0,0,0,20,36, <=50K
14593,27,5,179915,4,13,0,8,5,1,1,0,0,99,28, <=50K
14594,51,5,339905,15,9,1,0,1,1,0,7688,0,40,28, >50K
14595,42,5,112956,15,9,0,11,5,1,0,0,0,40,28, <=50K
14596,43,1,421837,1,10,1,0,1,1,0,7298,0,50,27, >50K
14597,38,5,187999,4,13,1,7,1,1,0,0,0,45,28, >50K
14598,44,5,77313,15,9,5,2,0,1,1,0,0,40,28, <=50K
14599,36,5,231948,15,9,1,13,1,1,0,0,0,64,28, >50K
14600,37,5,37109,15,9,1,5,2,3,1,0,0,60,38, <=50K
14601,29,5,79387,4,13,0,8,3,1,0,0,0,50,28, >50K
14602,53,3,133963,15,9,5,10,3,1,1,0,0,40,28, <=50K
14603,42,1,177937,4,13,3,8,3,1,0,0,0,45,40, <=50K
14604,80,5,173488,1,10,4,2,3,1,1,0,0,20,28, <=50K
14605,61,5,183355,12,7,1,11,1,1,0,0,0,40,28, <=50K
14606,55,5,147989,1,10,1,13,1,1,0,5013,0,52,28, <=50K
14607,20,5,289944,1,10,0,5,5,1,1,0,0,25,28, <=50K
14608,23,5,62278,15,9,0,13,0,1,0,0,0,40,28, <=50K
14609,48,8,110457,1,10,1,13,1,1,0,0,0,40,28, >50K
14610,24,5,295763,4,13,0,8,5,1,1,0,0,50,28, <=50K
14611,71,4,100063,15,9,1,13,1,4,0,0,0,40,28, <=50K
14612,49,5,194962,12,7,1,5,2,1,1,0,0,6,28, <=50K
14613,39,8,227597,15,9,0,4,3,1,0,0,0,50,28, <=50K
14614,22,5,117606,4,13,0,2,5,1,1,0,0,25,28, <=50K
14615,67,8,44774,4,13,4,2,3,1,1,0,0,40,28, <=50K
14616,18,5,177648,15,9,0,0,5,1,1,0,0,25,28, <=50K
14617,38,5,172571,4,13,1,8,1,1,0,0,1848,54,28, >50K
14618,38,3,203482,0,4,1,10,1,1,0,0,0,45,28, <=50K
14619,50,5,153931,15,9,5,2,3,1,1,0,0,40,28, <=50K
14620,56,1,84774,2,12,1,12,2,1,1,0,0,40,28, <=50K
14621,23,5,157127,1,10,0,5,3,1,1,0,0,20,28, <=50K
14622,26,5,170786,1,10,1,11,1,1,0,0,0,40,28, <=50K
14623,32,5,281030,15,9,1,3,1,1,0,0,0,40,28, <=50K
14624,44,5,203761,4,13,0,14,5,1,0,10520,0,40,28, >50K
14625,27,5,167405,15,9,3,12,5,1,1,0,0,40,27, <=50K
14626,40,6,188436,1,10,1,1,1,1,0,7298,0,40,28, >50K
14627,43,5,388849,2,12,1,9,1,1,0,0,0,60,28, <=50K
14628,31,4,176998,1,10,1,13,1,1,0,0,0,35,28, >50K
14629,57,5,200316,1,10,1,13,1,1,0,0,0,40,28, >50K
14630,25,5,160300,4,13,0,8,3,1,0,0,0,35,28, <=50K
14631,22,5,236684,6,11,0,5,5,4,1,0,0,36,28, <=50K
14632,20,6,247794,6,11,0,2,5,1,1,0,0,35,28, <=50K
14633,27,5,267325,15,9,1,0,2,1,1,3464,0,40,28, <=50K
14634,39,5,279490,1,10,5,8,0,1,1,0,0,40,27, <=50K
14635,27,4,280618,11,14,0,14,3,1,0,0,0,40,28, <=50K
14636,41,6,248406,15,9,2,11,5,1,0,0,0,40,28, <=50K
14637,31,6,226494,4,13,0,14,3,1,0,0,0,45,28, <=50K
14638,41,5,220460,2,12,1,0,1,1,0,0,0,20,28, <=50K
14639,25,5,108317,4,13,0,8,3,1,0,0,0,40,28, <=50K
14640,29,4,147256,2,12,0,14,3,4,0,0,0,40,28, >50K
14641,22,5,110371,15,9,1,5,5,1,0,0,0,50,28, <=50K
